State,District,Market,Commodity,Date,Arrival_Quantity,Arrival_Unit,Modal_Price,Price_Unit
Gujarat,Anand,Khambhat(Grain Market) APMC,Wheat,13-10-2025,5,Metric Tonnes,2500,Rs./Quintal
Gujarat,Anand,Khambhat(Grain Market) APMC,Wheat,16-10-2025,5,Metric Tonnes,2500,Rs./Quintal
Gujarat,Anand,Khambhat(Grain Market) APMC,Wheat,17-10-2025,5,Metric Tonnes,2500,Rs./Quintal
Gujarat,Anand,Khambhat(Grain Market) APMC,Wheat,30-10-2025,3,Metric Tonnes,2500,Rs./Quintal
Gujarat,Anand,Tarapur APMC,Wheat,15-04-2025,400,Metric Tonnes,2550,Rs./Quintal
Gujarat,Anand,Tarapur APMC,Wheat,17-04-2025,300,Metric Tonnes,2550,Rs./Quintal
Gujarat,Anand,Tarapur APMC,Wheat,19-04-2025,300,Metric Tonnes,2550,Rs./Quintal
Gujarat,Anand,Tarapur APMC,Wheat,21-04-2025,300,Metric Tonnes,2550,Rs./Quintal
Gujarat,Anand,Tarapur APMC,Wheat,22-04-2025,300,Metric Tonnes,2550,Rs./Quintal
Gujarat,Anand,Tarapur APMC,Wheat,23-04-2025,350,Metric Tonnes,2550,Rs./Quintal
Gujarat,Anand,Tarapur APMC,Wheat,24-04-2025,320,Metric Tonnes,2550,Rs./Quintal
Gujarat,Anand,Tarapur APMC,Wheat,25-04-2025,300,Metric Tonnes,2600,Rs./Quintal
Gujarat,Anand,Tarapur APMC,Wheat,28-04-2025,300,Metric Tonnes,2550,Rs./Quintal
Gujarat,Anand,Tarapur APMC,Wheat,29-04-2025,250,Metric Tonnes,2550,Rs./Quintal
Gujarat,Anand,Tarapur APMC,Wheat,30-04-2025,200,Metric Tonnes,2550,Rs./Quintal
Gujarat,Anand,Tarapur APMC,Wheat,01-05-2025,300,Metric Tonnes,2550,Rs./Quintal
Gujarat,Anand,Tarapur APMC,Wheat,02-05-2025,300,Metric Tonnes,2625,Rs./Quintal
Gujarat,Anand,Tarapur APMC,Wheat,03-05-2025,300,Metric Tonnes,2550,Rs./Quintal
Gujarat,Anand,Tarapur APMC,Wheat,05-05-2025,250,Metric Tonnes,2550,Rs./Quintal
Gujarat,Anand,Tarapur APMC,Wheat,12-05-2025,100,Metric Tonnes,2550,Rs./Quintal
Gujarat,Anand,Tarapur APMC,Wheat,14-05-2025,100,Metric Tonnes,2700,Rs./Quintal
Gujarat,Anand,Tarapur APMC,Wheat,15-05-2025,100,Metric Tonnes,2550,Rs./Quintal
Gujarat,Anand,Tarapur APMC,Wheat,16-05-2025,100,Metric Tonnes,2700,Rs./Quintal
Gujarat,Anand,Tarapur APMC,Wheat,17-05-2025,100,Metric Tonnes,2700,Rs./Quintal
Gujarat,Anand,Tarapur APMC,Wheat,19-05-2025,100,Metric Tonnes,2700,Rs./Quintal
Gujarat,Anand,Tarapur APMC,Wheat,02-06-2025,5,Metric Tonnes,2600,Rs./Quintal
Gujarat,Anand,Tarapur APMC,Wheat,03-06-2025,5,Metric Tonnes,2600,Rs./Quintal
Gujarat,Anand,Tarapur APMC,Wheat,04-06-2025,10,Metric Tonnes,2550,Rs./Quintal
Gujarat,Anand,Tarapur APMC,Wheat,05-06-2025,5,Metric Tonnes,2550,Rs./Quintal
Gujarat,Anand,Tarapur APMC,Wheat,07-06-2025,8,Metric Tonnes,2650,Rs./Quintal
Gujarat,Anand,Tarapur APMC,Wheat,09-06-2025,10,Metric Tonnes,2700,Rs./Quintal
Gujarat,Anand,Tarapur APMC,Wheat,10-06-2025,8,Metric Tonnes,2600,Rs./Quintal
Gujarat,Anand,Tarapur APMC,Wheat,11-06-2025,8,Metric Tonnes,2550,Rs./Quintal
Gujarat,Anand,Tarapur APMC,Wheat,12-06-2025,8,Metric Tonnes,2600,Rs./Quintal
Gujarat,Anand,Tarapur APMC,Wheat,13-06-2025,5,Metric Tonnes,2600,Rs./Quintal
Gujarat,Anand,Tarapur APMC,Wheat,14-06-2025,5,Metric Tonnes,2550,Rs./Quintal
Gujarat,Anand,Tarapur APMC,Wheat,16-06-2025,5,Metric Tonnes,2550,Rs./Quintal
Gujarat,Anand,Tarapur APMC,Wheat,20-06-2025,5,Metric Tonnes,2600,Rs./Quintal
Gujarat,Anand,Tarapur APMC,Wheat,02-07-2025,1,Metric Tonnes,2600,Rs./Quintal
Gujarat,Anand,Tarapur APMC,Wheat,10-07-2025,1,Metric Tonnes,2500,Rs./Quintal
Gujarat,Anand,Umreth APMC,Wheat,15-04-2025,2,Metric Tonnes,2420,Rs./Quintal
Gujarat,Anand,Umreth APMC,Wheat,16-04-2025,1.5,Metric Tonnes,2425,Rs./Quintal
Gujarat,Anand,Umreth APMC,Wheat,17-04-2025,2,Metric Tonnes,2440,Rs./Quintal
Gujarat,Anand,Umreth APMC,Wheat,19-04-2025,2,Metric Tonnes,2440,Rs./Quintal
Gujarat,Anand,Umreth APMC,Wheat,22-04-2025,3.5,Metric Tonnes,2445,Rs./Quintal
Gujarat,Anand,Umreth APMC,Wheat,23-04-2025,2.5,Metric Tonnes,2465,Rs./Quintal
Gujarat,Anand,Umreth APMC,Wheat,24-04-2025,2,Metric Tonnes,2450,Rs./Quintal
Gujarat,Anand,Umreth APMC,Wheat,25-04-2025,1.5,Metric Tonnes,2440,Rs./Quintal
Gujarat,Anand,Umreth APMC,Wheat,26-04-2025,1,Metric Tonnes,2440,Rs./Quintal
Gujarat,Anand,Umreth APMC,Wheat,29-04-2025,1,Metric Tonnes,2445,Rs./Quintal
Gujarat,Anand,Umreth APMC,Wheat,30-04-2025,1,Metric Tonnes,2445,Rs./Quintal
Gujarat,Anand,Umreth APMC,Wheat,01-05-2025,1.5,Metric Tonnes,2440,Rs./Quintal
Gujarat,Anand,Umreth APMC,Wheat,06-05-2025,1.5,Metric Tonnes,2445,Rs./Quintal
Gujarat,Anand,Umreth APMC,Wheat,10-05-2025,0.2,Metric Tonnes,2495,Rs./Quintal
Gujarat,Anand,Umreth APMC,Wheat,13-05-2025,1.5,Metric Tonnes,2490,Rs./Quintal
Gujarat,Anand,Umreth APMC,Wheat,14-05-2025,2,Metric Tonnes,2540,Rs./Quintal
Gujarat,Anand,Umreth APMC,Wheat,15-05-2025,1,Metric Tonnes,2540,Rs./Quintal
Gujarat,Anand,Umreth APMC,Wheat,16-05-2025,1,Metric Tonnes,2490,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,15-04-2025,15.6,Metric Tonnes,2675,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,16-04-2025,11.4,Metric Tonnes,2700,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,18-04-2025,12.1,Metric Tonnes,2725,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,19-04-2025,12,Metric Tonnes,2675,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,21-04-2025,7.8,Metric Tonnes,2600,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,22-04-2025,8.5,Metric Tonnes,2825,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,23-04-2025,11.5,Metric Tonnes,2725,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,24-04-2025,8.3,Metric Tonnes,2650,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,25-04-2025,3.1,Metric Tonnes,2675,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,26-04-2025,8,Metric Tonnes,2670,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,28-04-2025,4.4,Metric Tonnes,2750,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,29-04-2025,6.2,Metric Tonnes,2750,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,01-05-2025,4.2,Metric Tonnes,2750,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,02-05-2025,3.7,Metric Tonnes,2625,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,03-05-2025,7.2,Metric Tonnes,2625,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,05-05-2025,8.8,Metric Tonnes,2400,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,06-05-2025,2.2,Metric Tonnes,2500,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,07-05-2025,4.5,Metric Tonnes,2600,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,09-05-2025,0.9,Metric Tonnes,2500,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,10-05-2025,0.5,Metric Tonnes,2650,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,12-05-2025,6.7,Metric Tonnes,2600,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,13-05-2025,6.5,Metric Tonnes,2500,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,14-05-2025,0.8,Metric Tonnes,2500,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,15-05-2025,4.3,Metric Tonnes,2500,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,16-05-2025,1,Metric Tonnes,2600,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,20-05-2025,6.4,Metric Tonnes,2500,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,21-05-2025,3.4,Metric Tonnes,2650,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,22-05-2025,2.1,Metric Tonnes,2500,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,23-05-2025,3.2,Metric Tonnes,2600,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,24-05-2025,2.1,Metric Tonnes,2500,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,26-05-2025,6.4,Metric Tonnes,2600,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,27-05-2025,0.5,Metric Tonnes,2500,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,28-05-2025,6.5,Metric Tonnes,2500,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,29-05-2025,1.6,Metric Tonnes,2600,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,30-05-2025,1,Metric Tonnes,2600,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,31-05-2025,2.6,Metric Tonnes,2500,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,02-06-2025,2.4,Metric Tonnes,2500,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,03-06-2025,2.2,Metric Tonnes,2500,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,04-06-2025,2.6,Metric Tonnes,2550,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,05-06-2025,1.2,Metric Tonnes,2500,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,06-06-2025,1.3,Metric Tonnes,2500,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,09-06-2025,2.5,Metric Tonnes,2500,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,10-06-2025,0.5,Metric Tonnes,2500,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,11-06-2025,2.1,Metric Tonnes,2500,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,12-06-2025,4.4,Metric Tonnes,2550,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,13-06-2025,1.4,Metric Tonnes,2500,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,14-06-2025,0.8,Metric Tonnes,2500,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,16-06-2025,0.8,Metric Tonnes,2500,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,17-06-2025,7.8,Metric Tonnes,2500,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,18-06-2025,0.7,Metric Tonnes,2600,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,20-06-2025,1.4,Metric Tonnes,2500,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,21-06-2025,1.8,Metric Tonnes,2600,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,23-06-2025,0.7,Metric Tonnes,2500,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,24-06-2025,0.4,Metric Tonnes,2500,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,25-06-2025,0.2,Metric Tonnes,2500,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,26-06-2025,0.2,Metric Tonnes,2450,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,28-06-2025,0.1,Metric Tonnes,2500,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,30-06-2025,0.1,Metric Tonnes,2400,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,02-07-2025,4,Metric Tonnes,2500,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,03-07-2025,0.2,Metric Tonnes,2350,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,04-07-2025,0.2,Metric Tonnes,2350,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,22-07-2025,0.1,Metric Tonnes,2580,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,23-07-2025,0.6,Metric Tonnes,2550,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,24-07-2025,1.3,Metric Tonnes,2600,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,25-07-2025,0.6,Metric Tonnes,2565,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,26-07-2025,1.4,Metric Tonnes,2600,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,30-07-2025,0.2,Metric Tonnes,2570,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,31-07-2025,0.1,Metric Tonnes,2625,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,01-08-2025,1.1,Metric Tonnes,2590,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,02-08-2025,0.7,Metric Tonnes,2550,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,06-08-2025,0.3,Metric Tonnes,2600,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,07-08-2025,0.5,Metric Tonnes,2600,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,08-08-2025,1.2,Metric Tonnes,2600,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,11-08-2025,0.5,Metric Tonnes,2585,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,12-08-2025,1.6,Metric Tonnes,2620,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,13-08-2025,0.2,Metric Tonnes,2600,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,14-08-2025,1,Metric Tonnes,2600,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,20-08-2025,0.1,Metric Tonnes,2640,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,21-08-2025,1,Metric Tonnes,2650,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,22-08-2025,1.2,Metric Tonnes,2680,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,23-08-2025,0.1,Metric Tonnes,2630,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,26-08-2025,0.2,Metric Tonnes,2600,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,28-08-2025,0.2,Metric Tonnes,2550,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,29-08-2025,1.2,Metric Tonnes,2615,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,02-09-2025,0.3,Metric Tonnes,2600,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,03-09-2025,0.1,Metric Tonnes,2650,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,12-09-2025,0.1,Metric Tonnes,2690,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,15-09-2025,0.8,Metric Tonnes,2700,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,16-09-2025,0.1,Metric Tonnes,2520,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,17-09-2025,0.3,Metric Tonnes,2565,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,24-09-2025,0.9,Metric Tonnes,2605,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,25-09-2025,2.2,Metric Tonnes,2600,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,26-09-2025,0.9,Metric Tonnes,2560,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,27-09-2025,0.3,Metric Tonnes,2555,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,30-09-2025,1.1,Metric Tonnes,2500,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,01-10-2025,0.1,Metric Tonnes,2550,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,04-10-2025,0.5,Metric Tonnes,2565,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,06-10-2025,0.2,Metric Tonnes,2580,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,08-10-2025,1.3,Metric Tonnes,2600,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,09-10-2025,0.4,Metric Tonnes,2550,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,13-10-2025,4.5,Metric Tonnes,2555,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,14-10-2025,3.9,Metric Tonnes,2620,Rs./Quintal
Gujarat,Banaskanth,Amirgadh APMC,Wheat,15-10-2025,0.3,Metric Tonnes,2550,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,15-04-2025,134.7,Metric Tonnes,3000,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,16-04-2025,119.8,Metric Tonnes,3000,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,17-04-2025,107.3,Metric Tonnes,3000,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,18-04-2025,76.1,Metric Tonnes,3000,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,19-04-2025,64.2,Metric Tonnes,2950,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,22-04-2025,56,Metric Tonnes,2790,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,23-04-2025,68.8,Metric Tonnes,2800,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,24-04-2025,59.8,Metric Tonnes,2750,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,25-04-2025,27.6,Metric Tonnes,2575,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,26-04-2025,37.5,Metric Tonnes,2655,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,28-04-2025,45.8,Metric Tonnes,2600,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,01-05-2025,31.9,Metric Tonnes,2625,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,02-05-2025,17.2,Metric Tonnes,2650,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,03-05-2025,20.4,Metric Tonnes,2650,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,05-05-2025,17,Metric Tonnes,2600,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,06-05-2025,9.4,Metric Tonnes,2650,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,07-05-2025,12,Metric Tonnes,2500,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,08-05-2025,11.5,Metric Tonnes,2600,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,09-05-2025,3.7,Metric Tonnes,2500,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,10-05-2025,10.6,Metric Tonnes,2600,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,13-05-2025,25.7,Metric Tonnes,2550,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,14-05-2025,40.8,Metric Tonnes,2542,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,15-05-2025,15.2,Metric Tonnes,2650,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,16-05-2025,19.2,Metric Tonnes,2750,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,17-05-2025,14.6,Metric Tonnes,2575,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,19-05-2025,13.7,Metric Tonnes,2650,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,20-05-2025,6.5,Metric Tonnes,2625,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,21-05-2025,23.7,Metric Tonnes,2675,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,22-05-2025,14,Metric Tonnes,2600,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,23-05-2025,20.7,Metric Tonnes,2700,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,26-05-2025,19.3,Metric Tonnes,2500,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,27-05-2025,12.9,Metric Tonnes,2600,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,28-05-2025,17.9,Metric Tonnes,2525,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,29-05-2025,10.8,Metric Tonnes,2650,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,30-05-2025,14.4,Metric Tonnes,2625,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,31-05-2025,13.6,Metric Tonnes,2542.5,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,02-06-2025,9.2,Metric Tonnes,2550,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,03-06-2025,8.8,Metric Tonnes,2575,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,04-06-2025,20.6,Metric Tonnes,2600,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,05-06-2025,13.5,Metric Tonnes,2550,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,06-06-2025,9.8,Metric Tonnes,2475,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,07-06-2025,3.2,Metric Tonnes,2450,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,09-06-2025,9.5,Metric Tonnes,2425,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,10-06-2025,3.2,Metric Tonnes,2425,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,12-06-2025,1.3,Metric Tonnes,2450,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,13-06-2025,4.8,Metric Tonnes,2550,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,17-06-2025,0.3,Metric Tonnes,2475,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,18-06-2025,4,Metric Tonnes,2450,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,19-06-2025,1.2,Metric Tonnes,2500,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,20-06-2025,3.9,Metric Tonnes,2425,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,21-06-2025,5.8,Metric Tonnes,2550,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,23-06-2025,0.7,Metric Tonnes,2450,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,24-06-2025,1.5,Metric Tonnes,2425,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,25-06-2025,2.7,Metric Tonnes,2500,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,26-06-2025,0.7,Metric Tonnes,2400,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,28-06-2025,7.7,Metric Tonnes,2425,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,30-06-2025,2.3,Metric Tonnes,2500,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,01-07-2025,5,Metric Tonnes,2415,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,02-07-2025,1.7,Metric Tonnes,2500,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,04-07-2025,21.5,Metric Tonnes,2500,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,05-07-2025,3.2,Metric Tonnes,2575,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,07-07-2025,1.2,Metric Tonnes,2375,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,08-07-2025,2,Metric Tonnes,2500,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,09-07-2025,1.5,Metric Tonnes,2450,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,11-07-2025,3.6,Metric Tonnes,2450,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,12-07-2025,2.3,Metric Tonnes,2500,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,14-07-2025,2.2,Metric Tonnes,2450,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,15-07-2025,3.4,Metric Tonnes,2500,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,16-07-2025,2.8,Metric Tonnes,2550,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,17-07-2025,3.7,Metric Tonnes,2675,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,18-07-2025,3,Metric Tonnes,2550,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,21-07-2025,12.6,Metric Tonnes,2500,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,22-07-2025,3.7,Metric Tonnes,2550,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,23-07-2025,17.1,Metric Tonnes,2575,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,24-07-2025,2.4,Metric Tonnes,2575,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,25-07-2025,6.2,Metric Tonnes,2600,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,26-07-2025,4.2,Metric Tonnes,2625,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,30-07-2025,17.6,Metric Tonnes,2600,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,31-07-2025,4.6,Metric Tonnes,2600,Rs./Quintal
Gujarat,Banaskanth,Deesa APMC,Wheat,01-08-2025,1.2,Metric Tonnes,2625,Rs./Quintal
